Gene,architecture,dataset,IDR_START,IDR_END,IDR_ID,Asphericity,Radius_of_gyration,Radius_of_gyration_scaled,End_to_end_distance,End_to_end_distance_scaled,Scaling_exponent,Prefactor,Kappa,Length,FCR,NCPR,SHD,SCD,Molecular_weight,F_Neg,F_Pos,Hydrophobicity,Fraction_aromatic,Fraction_aliphatic,Fraction_polar,Complexity,cog_root_ids
OM-RGC.v2.002885418,ORDERED-IDR,omrgcv2,378,451,OM-RGC.v2.002885418_378-451,0.4,23.453,25.267,59.064,60.191,0.527,7.295,0.255698025226593,74,0.472972972972973,0.1486486486486486,4.375910108096018,0.3136403069278908,8878.200000000008,0.1621621621621621,0.3108108108108108,2.4621621621621625,0.0675675675675675,0.1216216216216216,0.2837837837837837,0.853434953566413,COG0513
OM-RGC.v2.002923776,ORDERED-IDR,omrgcv2,436,449,OM-RGC.v2.002923776_436-449,0.479,9.541,9.541,24.775,24.775,0.552,4.311,0.1162914037704467,14,0.5714285714285714,0.2857142857142857,2.43429410470482,0.9649344851323022,1779.3,0.1428571428571428,0.4285714285714285,1.921428571428572,0.0,0.1428571428571428,0.2142857142857142,0.6165067351195493,COG0513
OM-RGC.v2.002885421,ORDERED-IDR,omrgcv2,373,451,OM-RGC.v2.002885421_373-451,0.401,24.59,25.983,61.934,61.172,0.519,7.502,0.2573646530508995,79,0.4177215189873418,0.0886075949367088,4.616178290208095,-3.000545334973025,9206.400000000012,0.1645569620253164,0.2531645569620253,2.741772151898734,0.0632911392405063,0.1392405063291139,0.3164556962025316,0.8818989216165375,COG0513
OM-RGC.v2.003510370,ORDERED-IDR,omrgcv2,377,422,OM-RGC.v2.003510370_377-422,0.436,18.154,19.204,45.807,47.409,0.555,6.187,0.2432101443409919,46,0.4565217391304347,0.2391304347826087,3.719519877575743,3.622237219234048,5731.399999999998,0.108695652173913,0.3478260869565217,2.0217391304347827,0.108695652173913,0.0652173913043478,0.3260869565217391,0.7647791862254649,COG0513
OM-RGC.v2.040653490,IDR,omrgcv2,1,72,OM-RGC.v2.040653490_1-72,0.446,25.293,26.538,62.947,65.328,0.589,6.122,0.209897980093956,72,0.4027777777777778,0.2638888888888889,4.614027146162005,11.098488281122105,8346.900000000007,0.0694444444444444,0.3333333333333333,2.6069444444444443,0.1388888888888889,0.0138888888888888,0.4027777777777778,0.734324199265486,COG0513
OM-RGC.v2.039606726,IDR,omrgcv2,1,78,OM-RGC.v2.039606726_1-78,0.431,25.675,26.625,66.248,65.37,0.555,6.322,0.2051435634493827,78,0.4102564102564102,0.2307692307692307,4.679641099197011,9.274119500927595,9193.800000000012,0.0897435897435897,0.3205128205128205,2.721794871794872,0.1538461538461538,0.0384615384615384,0.358974358974359,0.7873217832492507,COG0513
OM-RGC.v2.039431592,IDR,omrgcv2,1,79,OM-RGC.v2.039431592_1-79,0.434,25.804,27.339,67.319,66.114,0.553,6.326,0.20452980697155,79,0.3924050632911392,0.2151898734177215,4.865020829903318,8.059472512298003,9028.700000000012,0.0886075949367088,0.3037974683544304,2.9683544303797467,0.1392405063291139,0.0886075949367088,0.3291139240506329,0.8057314018055828,COG0513
OM-RGC.v2.020117846,ORDERED,omrgcv2,112,193,OM-RGC.v2.020117846_112-193,0.455,29.327,29.31,73.013,70.155,0.592,6.015,0.193538025021553,82,0.3170731707317073,0.2926829268292683,3.91496180982851,16.668716179797656,9161.500000000013,0.0121951219512195,0.3048780487804878,2.0134146341463417,0.0,0.0365853658536585,0.5609756097560975,0.7349392089782439,COG0513
OM-RGC.v2.002039095,ORDERED,omrgcv2,380,507,OM-RGC.v2.002039095_380-507,0.448,38.424,38.962,94.086,93.706,0.601,5.549,0.2620966583490371,128,0.4765625,0.2734375,5.029580201434769,26.860089597353905,15088.700000000035,0.1015625,0.375,2.50390625,0.0625,0.125,0.3046875,0.7677134445004743,COG0513
OM-RGC.v2.002565281,ORDERED,omrgcv2,321,469,OM-RGC.v2.002565281_321-469,0.438,40.079,40.001,93.509,93.824,0.566,6.245,0.291953444480896,149,0.4161073825503356,0.1879194630872483,5.31244189034492,13.624814635818543,17110.600000000024,0.1140939597315436,0.3020134228187919,2.538926174496644,0.0671140939597315,0.087248322147651,0.3758389261744966,0.8189651301020687,COG0513
OM-RGC.v2.028747692,ORDERED,omrgcv2,102,149,OM-RGC.v2.028747692_102-149,0.457,20.147,20.937,47.265,49.993,0.563,6.036,0.2720239609479904,48,0.5,0.25,3.4291454882903945,2.884510027339171,5774.199999999998,0.125,0.375,2.2,0.0416666666666666,0.0833333333333333,0.3333333333333333,0.7813257551276586,COG0513
OM-RGC.v2.002380310,ORDERED,omrgcv2,363,481,OM-RGC.v2.002380310_363-481,0.452,37.096,37.573,96.694,93.978,0.598,5.717,0.2368607148528099,119,0.5042016806722689,0.3361344537815126,4.977694120890243,39.164735471566914,14571.300000000032,0.0840336134453781,0.4201680672268908,2.4394957983193284,0.1428571428571428,0.042016806722689,0.2857142857142857,0.7446813251955647,COG0513
OM-RGC.v2.001297218,ORDERED,omrgcv2,435,467,OM-RGC.v2.001297218_435-467,0.431,15.387,15.387,35.836,35.836,0.556,6.555,0.1630308926105499,33,0.4545454545454546,0.1515151515151515,2.954518287278383,0.5119821479756493,3962.899999999998,0.1515151515151515,0.303030303030303,2.242424242424242,0.0606060606060606,0.0606060606060606,0.4242424242424242,0.7914621110389345,COG0513
OM-RGC.v2.001297218,ORDERED,omrgcv2,525,591,OM-RGC.v2.001297218_525-591,0.469,25.067,25.606,62.457,63.341,0.59,5.933,0.2594184875488281,67,0.5074626865671642,0.2985074626865671,3.961335289052353,11.476336251750196,7984.100000000004,0.1044776119402985,0.4029850746268656,2.313432835820896,0.0597014925373134,0.0895522388059701,0.3283582089552238,0.7799389438591764,COG0513
OM-RGC.v2.001416161,ORDERED,omrgcv2,438,464,OM-RGC.v2.001416161_438-464,0.48,14.14,14.14,34.872,34.872,0.547,6.443,0.326490968465805,27,0.4074074074074074,0.1851851851851851,2.6587492852754413,0.2541830265327546,3182.799999999999,0.1111111111111111,0.2962962962962963,2.2222222222222223,0.0,0.1111111111111111,0.4444444444444444,0.6929021230707987,COG0513
OM-RGC.v2.001416161,ORDERED,omrgcv2,532,574,OM-RGC.v2.001416161_532-574,0.466,17.711,19.795,47.262,48.636,0.555,6.795,0.4526261240243912,43,0.4186046511627906,0.3255813953488372,2.996242806238131,5.464146860568342,5107.599999999999,0.0465116279069767,0.3720930232558139,2.2418604651162792,0.0,0.0930232558139534,0.4883720930232558,0.7375828460698488,COG0513
OM-RGC.v2.001881458,ORDERED-IDR,omrgcv2,363,521,OM-RGC.v2.001881458_363-521,0.445,41.561,41.766,101.766,100.877,0.583,5.91,0.1368051879107952,159,0.4150943396226415,0.10062893081761,5.407415805705607,4.874451168686787,17661.500000000022,0.1572327044025157,0.2578616352201258,2.8742138364779874,0.0125786163522012,0.1635220125786163,0.3647798742138364,0.8290086371433688,COG0513
OM-RGC.v2.001819566,ORDERED-IDR-ORDERED-IDR,omrgcv2,195,288,OM-RGC.v2.001819566_195-288,0.465,31.499,32.369,82.413,80.972,0.6,5.816,0.2246559932827949,94,0.4680851063829787,-0.2553191489361702,5.074073780830258,14.563059976924192,10517.70000000002,0.3617021276595745,0.1063829787234042,3.120212765957446,0.0212765957446808,0.2553191489361702,0.1702127659574467,0.7750097941358409,COG0513
OM-RGC.v2.001819566,ORDERED-IDR-ORDERED-IDR,omrgcv2,440,527,OM-RGC.v2.001819566_440-527,0.443,28.657,29.426,70.418,69.58,0.567,6.563,0.2136376276612281,88,0.409090909090909,0.1818181818181817,4.680459745966656,4.635336927175114,9890.600000000011,0.1136363636363636,0.2954545454545454,2.535227272727273,0.0454545454545454,0.0909090909090909,0.375,0.8146781181371099,COG0513
OM-RGC.v2.001118219,ORDERED-IDR,omrgcv2,438,620,OM-RGC.v2.001118219_438-620,0.403,39.189,39.437,94.043,96.16,0.515,6.681,0.239034816622734,183,0.3005464480874317,0.0928961748633879,5.702606837317052,4.593070577486076,19586.80000000001,0.1038251366120218,0.1967213114754098,3.266120218579235,0.0710382513661202,0.1420765027322404,0.4644808743169398,0.8455325764025532,COG0513
OM-RGC.v2.027881579,IDR,omrgcv2,1,155,OM-RGC.v2.027881579_1-155,0.436,43.576,43.41,105.849,105.773,0.59,6.253,0.2109582871198654,155,0.4451612903225806,0.2774193548387096,5.575521981826163,37.54152923661835,18493.50000000004,0.0838709677419354,0.3612903225806451,2.764516129032258,0.1419354838709677,0.0709677419354838,0.2967741935483871,0.7933308290487004,COG0513
OM-RGC.v2.022755098,ORDERED-IDR,omrgcv2,128,180,OM-RGC.v2.022755098_128-180,0.468,21.864,22.845,54.586,54.571,0.575,6.566,0.2613406330347061,53,0.3773584905660377,0.2264150943396226,4.296271914724319,3.123846755440773,5977.500000000001,0.0754716981132075,0.3018867924528302,2.220754716981132,0.0566037735849056,0.0566037735849056,0.3962264150943396,0.7450931267067106,COG0513
OM-RGC.v2.022755113,ORDERED-IDR,omrgcv2,136,180,OM-RGC.v2.022755113_136-180,0.441,17.856,19.239,44.264,47.763,0.549,6.166,0.2028693184256553,45,0.4666666666666667,0.1999999999999999,3.715049821285575,2.169768533699307,5602.199999999998,0.1333333333333333,0.3333333333333333,2.22,0.0888888888888888,0.0666666666666666,0.3111111111111111,0.815119892583956,COG0513
OM-RGC.v2.038085781,IDR,omrgcv2,1,87,OM-RGC.v2.038085781_1-87,0.395,25.832,26.878,61.548,62.901,0.518,6.995,0.2859939038753509,87,0.367816091954023,0.1149425287356321,4.764208590070072,-1.28339303508376,9996.700000000015,0.1264367816091954,0.2413793103448275,2.9586206896551728,0.057471264367816,0.1724137931034482,0.3563218390804597,0.897831108671161,COG0513
OM-RGC.v2.031232942,ORDERED-IDR,omrgcv2,105,132,OM-RGC.v2.031232942_105-132,0.509,15.931,15.931,40.041,40.041,0.608,6.171,0.4136932641267776,28,0.5,0.4285714285714286,3.3480118638184413,5.615009190760475,3520.699999999998,0.0357142857142857,0.4642857142857143,2.146428571428572,0.1071428571428571,0.0714285714285714,0.2857142857142857,0.6862216286102142,COG0513
OM-RGC.v2.020118425,ORDERED-IDR,omrgcv2,92,193,OM-RGC.v2.020118425_92-193,0.438,31.143,31.897,76.492,77.697,0.562,6.386,0.2727256864309311,102,0.3431372549019608,0.1862745098039215,5.198782115027899,7.851982211217794,11307.600000000024,0.0784313725490196,0.2647058823529412,3.032352941176471,0.0588235294117647,0.1470588235294117,0.4019607843137255,0.8227822983875255,COG0513
OM-RGC.v2.021478332,IDR,omrgcv2,1,186,OM-RGC.v2.021478332_1-186,0.424,46.583,46.258,109.055,111.201,0.573,6.291,0.245242565870285,186,0.4354838709677419,0.2419354838709677,5.553246511358661,37.17895790939252,22083.80000000002,0.0967741935483871,0.3387096774193548,2.720430107526881,0.1021505376344086,0.1021505376344086,0.3118279569892473,0.8423629818339896,COG0513
OM-RGC.v2.004945313,ORDERED-IDR,omrgcv2,349,372,OM-RGC.v2.004945313_349-372,0.52,14.295,14.295,37.02,37.02,0.622,5.794,0.4449754506349563,24,0.5833333333333333,0.4999999999999999,2.5428355866559023,7.107681299420212,3058.099999999998,0.0416666666666666,0.5416666666666666,1.3041666666666667,0.0833333333333333,0.0,0.2916666666666666,0.6597119198548963,COG0513
OM-RGC.v2.003860764,ORDERED-IDR,omrgcv2,367,408,OM-RGC.v2.003860764_367-408,0.474,18.329,20.525,49.74,50.618,0.584,6.433,0.2804195284843445,42,0.4047619047619047,0.3571428571428571,3.6052607987191214,8.042205041747417,4958.399999999998,0.0238095238095238,0.3809523809523809,2.497619047619048,0.0238095238095238,0.1428571428571428,0.3095238095238095,0.731665170850983,COG0513
OM-RGC.v2.026629469,ORDERED-IDR,omrgcv2,58,164,OM-RGC.v2.026629469_58-164,0.398,31.046,31.211,69.771,73.37,0.517,7.019,0.3179778158664703,107,0.4485981308411214,0.205607476635514,4.394541441762572,7.345504427658795,12702.900000000023,0.1214953271028037,0.3271028037383177,2.107476635514019,0.0560747663551401,0.0467289719626168,0.3925233644859813,0.8257466810358656,COG0513
OM-RGC.v2.037279940,IDR-ORDERED,omrgcv2,1,13,OM-RGC.v2.037279940_1-13,0.459,8.562,8.562,21.598,21.598,0.47,6.588,0.4459886252880096,13,0.5384615384615385,0.2307692307692307,1.716615992340993,-0.1009510016898946,1674.1,0.1538461538461538,0.3846153846153846,1.946153846153846,0.0769230769230769,0.0769230769230769,0.3076923076923077,0.6426212408183418,COG0513
OM-RGC.v2.037926064,ORDERED-IDR,omrgcv2,57,88,OM-RGC.v2.037926064_57-88,0.507,17.837,17.837,45.163,45.163,0.613,7.006,0.3893120586872101,32,0.5,0.4375,2.93723385149099,7.473459897165098,3784.899999999998,0.03125,0.46875,2.14375,0.0,0.09375,0.28125,0.6938519240999281,COG0513
OM-RGC.v2.001290457,ORDERED-IDR,omrgcv2,437,592,OM-RGC.v2.001290457_437-592,0.413,36.599,37.506,88.929,89.891,0.534,6.249,0.2445910796523094,156,0.3846153846153846,0.1666666666666666,5.086112327804681,14.215951648853784,17842.800000000025,0.1089743589743589,0.2756410256410256,2.910897435897436,0.0576923076923076,0.1474358974358974,0.3974358974358974,0.861320170560405,COG0513
OM-RGC.v2.020492626,ORDERED-IDR,omrgcv2,120,191,OM-RGC.v2.020492626_120-191,0.45,27.946,27.353,68.251,64.748,0.589,6.274,-1.0,72,0.3194444444444444,0.3194444444444444,3.902812201419243,15.714111717180849,8129.400000000005,0.0,0.3194444444444444,1.9944444444444445,0.0,0.0416666666666666,0.5277777777777778,0.6958485610495645,COG0513
OM-RGC.v2.013302099,ORDERED-IDR-ORDERED,omrgcv2,173,208,OM-RGC.v2.013302099_173-208,0.454,14.895,16.733,41.826,41.013,0.576,6.009,0.2473544627428054,36,0.4722222222222222,0.1388888888888889,3.443690179971446,0.4401075062025675,4157.199999999999,0.1666666666666666,0.3055555555555556,2.458333333333333,0.0,0.1111111111111111,0.4166666666666667,0.7277066352520364,COG0513
OM-RGC.v2.003834093,ORDERED-IDR,omrgcv2,380,409,OM-RGC.v2.003834093_380-409,0.472,15.725,15.725,39.296,39.296,0.562,6.528,0.4937549531459808,30,0.4333333333333333,0.3666666666666667,3.281759899025199,4.152257358443319,3638.699999999998,0.0333333333333333,0.4,2.8233333333333324,0.0666666666666666,0.1666666666666666,0.3,0.7900472172459735,COG0513
OM-RGC.v2.018696505,IDR,omrgcv2,1,201,OM-RGC.v2.018696505_1-201,0.431,47.968,48.91,114.175,114.956,0.571,6.212,0.2379606887698173,201,0.4427860696517413,0.2437810945273631,5.684277749784384,40.205904151380814,24324.700000000023,0.099502487562189,0.3432835820895522,2.9064676616915426,0.1044776119402985,0.1442786069651741,0.263681592039801,0.8485787206853903,COG0513
OM-RGC.v2.002883475,ORDERED-IDR,omrgcv2,378,451,OM-RGC.v2.002883475_378-451,0.431,24.845,26.091,60.321,63.685,0.568,6.307,0.2371546700596809,74,0.4459459459459459,0.2027027027027027,4.289975784640402,4.628868725629506,8654.100000000006,0.1216216216216216,0.3243243243243243,2.8567567567567567,0.054054054054054,0.1756756756756756,0.3108108108108108,0.8733942931259555,COG0513
OM-RGC.v2.007317754,ORDERED-IDR,omrgcv2,305,318,OM-RGC.v2.007317754_305-318,0.543,9.958,9.958,25.805,25.805,0.532,6.146,-1.0,14,0.5,0.5,1.9943703798185928,2.805342269365514,1718.4000000000003,0.0,0.5,2.4714285714285715,0.0,0.2142857142857142,0.2142857142857142,0.622958212942028,COG0513
OM-RGC.v2.001331579,ORDERED-IDR,omrgcv2,437,586,OM-RGC.v2.001331579_437-586,0.406,36.403,37.787,86.393,90.136,0.54,6.821,0.2720300853252411,150,0.4066666666666666,0.1933333333333333,5.131291454942493,17.80412678750352,17206.500000000036,0.1066666666666666,0.3,2.9086666666666665,0.06,0.1466666666666666,0.3666666666666667,0.8515490947165679,COG0513
OM-RGC.v2.003886615,ORDERED-IDR,omrgcv2,381,407,OM-RGC.v2.003886615_381-407,0.494,15.567,15.567,39.846,39.846,0.619,6.413,0.3288604319095611,27,0.4814814814814814,0.4074074074074074,3.118441276303593,5.449259099173663,3249.1999999999985,0.037037037037037,0.4444444444444444,2.2666666666666666,0.074074074074074,0.074074074074074,0.2592592592592592,0.7165103063191961,COG0513
OM-RGC.v2.001476388,ORDERED-IDR,omrgcv2,528,566,OM-RGC.v2.001476388_528-566,0.467,18.202,18.949,44.935,46.25,0.609,5.97,0.3382137268781662,39,0.6666666666666667,0.3589743589743589,3.2064249369999125,5.741595742326841,4841.299999999997,0.1538461538461538,0.5128205128205128,1.8256410256410256,0.0769230769230769,0.0256410256410256,0.2051282051282051,0.6841553720321119,COG0513
OM-RGC.v2.003707281,ORDERED-IDR,omrgcv2,381,414,OM-RGC.v2.003707281_381-414,0.443,15.841,15.841,40.646,40.646,0.573,5.211,-1.0,34,0.3235294117647059,0.3235294117647059,3.3303645998491045,5.629932884106871,3673.999999999997,0.0,0.3235294117647059,3.15,0.088235294117647,0.088235294117647,0.4705882352941176,0.6287407852678359,COG0513
OM-RGC.v2.002667306,ORDERED-IDR,omrgcv2,379,463,OM-RGC.v2.002667306_379-463,0.437,30.181,29.421,68.721,67.182,0.539,6.874,0.3628218322992325,85,0.4941176470588235,0.2588235294117647,3.799702709686076,8.963343617653075,10381.600000000017,0.1176470588235294,0.3764705882352941,1.829411764705882,0.0352941176470588,0.0470588235294117,0.3411764705882353,0.7663214479355859,COG0513
OM-RGC.v2.002365273,IDR-ORDERED-IDR-ORDERED-IDR,omrgcv2,1,51,OM-RGC.v2.002365273_1-51,0.453,20.68,21.27,54.369,52.078,0.571,6.733,0.1804947704076767,51,0.6274509803921569,0.2745098039215687,3.2550476241426782,6.68952829320132,6401.899999999999,0.1764705882352941,0.4509803921568628,2.176470588235294,0.0980392156862745,0.0588235294117647,0.1764705882352941,0.7308687461112497,COG0513
OM-RGC.v2.002365273,IDR-ORDERED-IDR-ORDERED-IDR,omrgcv2,90,104,OM-RGC.v2.002365273_90-104,0.472,10.046,10.046,26.526,26.526,0.508,4.882,0.1232120282948017,15,0.2,-0.0666666666666666,3.3628275676175674,0.0211891496797188,1585.1,0.1333333333333333,0.0666666666666666,4.126666666666667,0.0666666666666666,0.2666666666666666,0.3333333333333333,0.8114180797586624,COG0513
OM-RGC.v2.002365273,IDR-ORDERED-IDR-ORDERED-IDR,omrgcv2,451,482,OM-RGC.v2.002365273_451-482,0.49,17.979,17.979,42.869,42.869,0.567,7.135,0.4301800727844238,32,0.53125,0.40625,3.3868770407929,5.805213586740178,3902.399999999999,0.0625,0.46875,2.20625,0.03125,0.15625,0.21875,0.6773712133778342,COG0513
OM-RGC.v2.031233134,IDR-ORDERED,omrgcv2,1,13,OM-RGC.v2.031233134_1-13,0.478,8.998,8.998,22.251,22.251,0.482,6.465,-1.0,13,0.2307692307692307,0.2307692307692307,2.542829198579198,0.4843102193028827,1474.8999999999996,0.0,0.2307692307692307,4.115384615384615,0.0769230769230769,0.3076923076923077,0.3846153846153846,0.7850078335320398,COG0513
OM-RGC.v2.002615696,IDR-ORDERED,omrgcv2,1,72,OM-RGC.v2.002615696_1-72,0.439,25.135,25.949,63.682,63.262,0.56,6.468,0.3434254676103592,72,0.25,0.1111111111111111,4.766880779634596,1.500036106414151,7510.500000000004,0.0694444444444444,0.1805555555555555,3.3041666666666663,0.0138888888888888,0.2222222222222222,0.3472222222222222,0.8273529125295075,COG0513
OM-RGC.v2.002719846,ORDERED-IDR,omrgcv2,374,460,OM-RGC.v2.002719846_374-460,0.468,29.634,31.092,73.211,73.944,0.598,6.273,0.2338422164320945,87,0.3793103448275862,0.264367816091954,4.7964980889526165,13.180710829800187,9035.100000000011,0.057471264367816,0.3218390804597701,3.086206896551724,0.0229885057471264,0.2068965517241379,0.3218390804597701,0.7655383579363628,COG0513
OM-RGC.v2.001212610,ORDERED-IDR-ORDERED-IDR,omrgcv2,433,484,OM-RGC.v2.001212610_433-484,0.465,23.673,22.248,54.483,53.692,0.567,6.31,0.1592470705509185,52,0.2115384615384615,0.0576923076923076,4.532514032078945,-0.0039220737917713,5055.100000000002,0.0769230769230769,0.1346153846153846,3.719230769230769,0.0,0.3076923076923077,0.2692307692307693,0.714321603744967,COG0513
OM-RGC.v2.001212610,ORDERED-IDR-ORDERED-IDR,omrgcv2,554,604,OM-RGC.v2.001212610_554-604,0.472,21.386,23.127,55.398,58.683,0.583,6.124,0.2404714077711105,51,0.3137254901960784,0.2745098039215686,4.521982334468861,6.39899375100201,5137.000000000001,0.0196078431372549,0.2941176470588235,3.27843137254902,0.0,0.2352941176470588,0.2745098039215686,0.7131011131307243,COG0513
OM-RGC.v2.003081976,ORDERED-IDR,omrgcv2,375,441,OM-RGC.v2.003081976_375-441,0.419,22.004,23.423,53.849,56.214,0.543,6.506,0.3145712912082672,67,0.2985074626865671,0.1492537313432836,3.9222496524056094,1.6199486296396837,6832.600000000004,0.0746268656716417,0.2238805970149253,2.870149253731344,0.0,0.1641791044776119,0.4328358208955223,0.6837573848690952,COG0513
OM-RGC.v2.001224611,ORDERED-IDR-ORDERED-IDR,omrgcv2,444,473,OM-RGC.v2.001224611_444-473,0.455,15.071,15.071,35.716,35.716,0.56,6.738,0.1703341826796531,30,0.5,0.1666666666666667,2.795636791494206,0.4379622645024304,3614.399999999999,0.1666666666666666,0.3333333333333333,2.4000000000000004,0.0333333333333333,0.1666666666666666,0.2666666666666667,0.772704262696383,COG0513
OM-RGC.v2.001224611,ORDERED-IDR-ORDERED-IDR,omrgcv2,550,602,OM-RGC.v2.001224611_550-602,0.467,20.405,21.497,54.461,52.415,0.568,5.812,0.2296083196997642,53,0.4528301886792453,0.1886792452830189,3.5434532181130574,1.730890221834847,5957.700000000001,0.1320754716981132,0.3207547169811321,2.311320754716981,0.0,0.1320754716981132,0.3962264150943396,0.7698728679081822,COG0513
OM-RGC.v2.003206971,ORDERED-IDR,omrgcv2,380,435,OM-RGC.v2.003206971_380-435,0.456,20.551,21.906,53.696,54.769,0.565,5.981,0.1957966610789299,56,0.2678571428571428,0.2321428571428571,3.787525489373749,5.4312916682280425,5988.700000000001,0.0178571428571428,0.25,2.6625,0.0,0.1428571428571428,0.4821428571428571,0.7323315664931584,COG0513
